,playerID,BA,2B/AB,3B/AB,HR/AB,RBI/G,R/G,BB/G,SB/G,HBP/G,fantasy_ppg,starting_pitcher_hand,ppg_vs_hand,fantasy_points,wind_factor,temp,starting_p_rpip,position_2.0,position_3.0,position_4.0,position_5.0,position_6.0,position_7.0,position_8.0,position_9.0,position_10.0,position_11.0
3277,victosh01,0.2751619870410367,0.04989200863930886,0.01511879049676026,0.023326133909287255,0.37644341801385683,0.5627405696689761,0.29330254041570436,0.17782909930715934,0.06235565819861432,8.796153846153846,L,12.491666666666665,28.7,6.0,77.0,0.5778466305189776,0,0,0,0,0,1,0,0,0,0
894,ellisaj01,0.23921971252566734,0.04209445585215606,0.001540041067761807,0.022587268993839837,0.34077380952380953,0.28869047619047616,0.4166666666666667,0.002976190476190476,0.041666666666666664,6.923076923076923,L,5.235,18.7,6.0,77.0,0.5778466305189776,1,0,0,0,0,0,0,0,0,0
1644,kershcl01,0.15861027190332327,0.01661631419939577,0.0015105740181268882,0.0015105740181268882,0.10164835164835165,0.12087912087912088,0.09065934065934066,0.0027472527472527475,0.01098901098901099,1.5999999999999999,L,1.0,0.0,6.0,77.0,0.5778466305189776,0,0,0,0,0,0,0,0,0,0
1016,francje01,0.11551155115511551,0.0231023102310231,0.0,0.0,0.0625,0.0703125,0.09765625,0.0,0.00390625,0.0,L,0.0,0.0,6.0,77.0,0.2957565366480926,0,0,0,0,0,0,0,0,0,0
277,blackch02,0.3039647577092511,0.05541386505912358,0.011129144447020635,0.04127057732436819,0.4941912421805183,0.6648793565683646,0.28328865058087577,0.11706881143878463,0.06613047363717604,0.0,L,0.0,0.0,6.0,77.0,0.2957565366480926,0,0,0,0,0,0,0,0,0,1
5,abreubo01,0.29127358490566035,0.06768867924528302,0.006957547169811321,0.033962264150943396,0.5620618556701031,0.5991752577319588,0.608659793814433,0.16494845360824742,0.013608247422680412,5.2681818181818185,R,5.436842105263158,22.2,6.0,77.0,,0,0,0,0,0,0,0,0,0,1
2780,rutlejo01,0.2579473206176203,0.04632152588555858,0.012715712988192553,0.018165304268846504,0.3,0.42162162162162165,0.1918918918918919,0.06486486486486487,0.043243243243243246,11.5,R,15.75,3.0,3.0,84.0,0.5170658118046388,0,0,0,0,1,0,0,0,0,0
277,blackch02,0.3039647577092511,0.05541386505912358,0.011129144447020635,0.04127057732436819,0.4941912421805183,0.6648793565683646,0.28328865058087577,0.11706881143878463,0.06613047363717604,0.0,R,0.0,6.0,3.0,84.0,0.5170658118046388,0,0,0,0,0,0,1,0,0,0
2360,pachejo01,0.27230483271375466,0.05762081784386617,0.0037174721189591076,0.00929368029739777,0.30238726790450926,0.259946949602122,0.14058355437665782,0.021220159151193633,0.023872679045092837,2.6714285714285713,R,3.0666666666666664,3.0,3.0,84.0,0.5170658118046388,0,1,0,0,0,0,0,0,0,0
2750,rosarwi01,0.27314814814814814,0.05489417989417989,0.001984126984126984,0.046957671957671955,0.5391498881431768,0.4563758389261745,0.16331096196868009,0.024608501118568233,0.006711409395973154,4.5,R,4.0,0.0,3.0,84.0,0.5170658118046388,1,0,0,0,0,0,0,0,0,0
2558,puntoni01,0.24531201967414695,0.04334460498001844,0.008300030740854596,0.005840762373193975,0.22613929492691315,0.3619948409286328,0.33190025795356837,0.08942390369733448,0.0025795356835769563,4.55,R,2.6,3.0,3.0,84.0,0.5208661417322835,0,0,1,0,0,0,0,0,0,0
925,ethiean01,0.28479166666666667,0.063125,0.007083333333333333,0.03375,0.47216494845360824,0.44054982817869415,0.35670103092783506,0.01993127147766323,0.03986254295532646,11.092753623188408,R,11.690697674418603,0.0,3.0,84.0,0.5208661417322835,0,0,0,0,0,0,0,1,0,0
1631,kempma01,0.2840534171249018,0.05310290652003142,0.005813040062843677,0.04509033778476041,0.5891428571428572,0.5428571428571428,0.296,0.10514285714285715,0.014857142857142857,10.952941176470587,R,11.46551724137931,40.4,3.0,84.0,0.5208661417322835,0,0,0,0,0,0,1,0,0,0
1148,gonzaad01,0.28715506373441657,0.06121305504972685,0.0016809076901526825,0.044403978148200025,0.623120787973043,0.5168481078278901,0.40539139450492484,0.003110419906687403,0.02332814930015552,10.328571428571427,R,10.566666666666668,9.0,3.0,84.0,0.5208661417322835,0,1,0,0,0,0,0,0,0,0
2581,ramirha01,0.288864388092613,0.05906441959363679,0.005040163805323673,0.04268388722633486,0.5497601918465228,0.6288968824940048,0.39568345323741005,0.1684652278177458,0.042565947242206234,8.87037037037037,R,8.678571428571429,24.2,3.0,84.0,0.5208661417322835,0,0,0,0,1,0,0,0,0,0
2225,nelsoch01,0.26498800959232616,0.046762589928057555,0.009592326139088728,0.019184652278177457,0.3546099290780142,0.3404255319148936,0.1950354609929078,0.031914893617021274,0.010638297872340425,2.533333333333333,R,4.6,3.0,3.0,84.0,0.5170658118046388,0,0,0,1,0,0,0,0,0,0
377,brownan02,0.21951219512195122,0.042682926829268296,0.0,0.042682926829268296,0.3125,0.2569444444444444,0.19444444444444445,0.020833333333333332,0.006944444444444444,6.0,R,6.0,3.0,3.0,84.0,0.5170658118046388,0,0,0,0,0,1,0,0,0,0
2003,mcbrima02,0.20103092783505155,0.03608247422680412,0.0,0.020618556701030927,0.20652173913043478,0.25,0.043478260869565216,0.0,0.03260869565217391,0.75,R,1.5,0.0,3.0,84.0,0.5170658118046388,0,0,0,0,0,0,0,1,0,0
3277,victosh01,0.2751619870410367,0.04989200863930886,0.01511879049676026,0.023326133909287255,0.37644341801385683,0.5627405696689761,0.29330254041570436,0.17782909930715934,0.06235565819861432,9.533333333333333,R,5.628571428571429,3.0,3.0,84.0,0.5208661417322835,0,0,0,0,0,1,0,0,0,0
694,cruzlu01,0.23442622950819672,0.04426229508196721,0.001639344262295082,0.011475409836065573,0.2923076923076923,0.2923076923076923,0.12307692307692308,0.020512820512820513,0.046153846153846156,7.2,R,8.484210526315788,0.0,3.0,84.0,0.5208661417322835,0,0,0,1,0,0,0,0,0,0
894,ellisaj01,0.23921971252566734,0.04209445585215606,0.001540041067761807,0.022587268993839837,0.34077380952380953,0.28869047619047616,0.4166666666666667,0.002976190476190476,0.041666666666666664,7.101515151515152,R,7.673333333333334,9.5,3.0,84.0,0.5208661417322835,1,0,0,0,0,0,0,0,0,0
1774,lemahdj01,0.30504479019330505,0.04856199905704856,0.00825082508250825,0.020037718057520037,0.4156521739130435,0.5660869565217391,0.29739130434782607,0.07217391304347825,0.01652173913043478,7.85,R,12.7,3.0,3.0,84.0,0.5170658118046388,0,0,1,0,0,0,0,0,0,0
562,chatwty01,0.20588235294117646,0.024509803921568627,0.004901960784313725,0.0,0.07981220657276995,0.07981220657276995,0.03755868544600939,0.0,0.0,0.0,R,0.0,3.0,3.0,84.0,0.5170658118046388,0,0,0,0,0,0,0,0,0,0
288,blantjo01,0.10648148148148148,0.0,0.0,0.0,0.01405152224824356,0.03044496487119438,0.02107728337236534,0.0,0.00936768149882904,0.0,R,0.0,0.0,3.0,84.0,0.5208661417322835,0,0,0,0,0,0,0,0,0,0
1382,herreel01,0.2525597269624573,0.059726962457337884,0.0034129692832764505,0.013651877133105802,0.24663677130044842,0.3094170403587444,0.19730941704035873,0.04932735426008968,0.008968609865470852,7.3538461538461535,R,7.268421052631578,0.0,3.0,84.0,0.54,0,0,0,0,0,0,0,0,0,1
1384,herrejo03,0.25916666666666666,0.028333333333333332,0.008333333333333333,0.008333333333333333,0.1816326530612245,0.27755102040816326,0.19591836734693877,0.036734693877551024,0.012244897959183673,3.6,R,4.0,0.0,3.0,84.0,0.28144654088050314,0,0,0,0,0,0,0,0,0,1
5,abreubo01,0.29127358490566035,0.06768867924528302,0.006957547169811321,0.033962264150943396,0.5620618556701031,0.5991752577319588,0.608659793814433,0.16494845360824742,0.013608247422680412,5.644444444444445,R,5.866666666666666,0.0,3.0,84.0,0.47368421052631576,0,0,0,0,0,0,0,0,0,1
2780,rutlejo01,0.2579473206176203,0.04632152588555858,0.012715712988192553,0.018165304268846504,0.3,0.42162162162162165,0.1918918918918919,0.06486486486486487,0.043243243243243246,9.375,R,11.5,6.0,7.0,95.0,0.4666016577279376,0,0,0,0,1,0,0,0,0,0
2330,ortegra01,0.22926829268292684,0.03414634146341464,0.0024390243902439024,0.007317073170731708,0.23076923076923078,0.2867132867132867,0.22377622377622378,0.11888111888111888,0.006993006993006993,0.0,R,0.0,18.0,7.0,95.0,0.4666016577279376,0,0,0,0,0,0,1,0,0,0
2360,pachejo01,0.27230483271375466,0.05762081784386617,0.0037174721189591076,0.00929368029739777,0.30238726790450926,0.259946949602122,0.14058355437665782,0.021220159151193633,0.023872679045092837,2.7125,R,3.05,6.0,7.0,95.0,0.4666016577279376,1,0,0,0,0,0,0,0,0,0
377,brownan02,0.21951219512195122,0.042682926829268296,0.0,0.042682926829268296,0.3125,0.2569444444444444,0.19444444444444445,0.020833333333333332,0.006944444444444444,4.5,R,3.0,21.7,7.0,95.0,0.4666016577279376,0,0,0,0,0,0,0,1,0,0
896,ellisma01,0.26245847176079734,0.05022474105921439,0.004885675200312683,0.02051983584131327,0.3832752613240418,0.4808362369337979,0.30522648083623694,0.05714285714285714,0.05226480836236934,9.877551020408163,L,13.185714285714285,3.0,7.0,95.0,,0,0,1,0,0,0,0,0,0,0
3277,victosh01,0.2751619870410367,0.04989200863930886,0.01511879049676026,0.023326133909287255,0.37644341801385683,0.5627405696689761,0.29330254041570436,0.17782909930715934,0.06235565819861432,9.299999999999999,L,13.738461538461536,21.4,7.0,95.0,,0,0,0,0,0,1,0,0,0,0
1631,kempma01,0.2840534171249018,0.05310290652003142,0.005813040062843677,0.04509033778476041,0.5891428571428572,0.5428571428571428,0.296,0.10514285714285715,0.014857142857142857,11.519230769230766,L,10.277272727272727,28.2,7.0,95.0,,0,0,0,0,0,0,1,0,0,0
1148,gonzaad01,0.28715506373441657,0.06121305504972685,0.0016809076901526825,0.044403978148200025,0.623120787973043,0.5168481078278901,0.40539139450492484,0.003110419906687403,0.02332814930015552,10.24,L,10.15,12.2,7.0,95.0,,0,1,0,0,0,0,0,0,0,0
2225,nelsoch01,0.26498800959232616,0.046762589928057555,0.009592326139088728,0.019184652278177457,0.3546099290780142,0.3404255319148936,0.1950354609929078,0.031914893617021274,0.010638297872340425,2.6,R,4.066666666666666,0.0,7.0,95.0,0.4666016577279376,0,0,0,1,0,0,0,0,0,0
277,blackch02,0.3039647577092511,0.05541386505912358,0.011129144447020635,0.04127057732436819,0.4941912421805183,0.6648793565683646,0.28328865058087577,0.11706881143878463,0.06613047363717604,3.0,R,6.0,9.0,7.0,95.0,0.4666016577279376,0,0,0,0,0,1,0,0,0,0
2003,mcbrima02,0.20103092783505155,0.03608247422680412,0.0,0.020618556701030927,0.20652173913043478,0.25,0.043478260869565216,0.0,0.03260869565217391,0.6,R,1.0,6.0,7.0,95.0,0.4666016577279376,0,1,0,0,0,0,0,0,0,0
2581,ramirha01,0.288864388092613,0.05906441959363679,0.005040163805323673,0.04268388722633486,0.5497601918465228,0.6288968824940048,0.39568345323741005,0.1684652278177458,0.042565947242206234,9.417857142857143,L,9.076923076923078,9.5,7.0,95.0,,0,0,0,0,1,0,0,0,0,0
694,cruzlu01,0.23442622950819672,0.04426229508196721,0.001639344262295082,0.011475409836065573,0.2923076923076923,0.2923076923076923,0.12307692307692308,0.020512820512820513,0.046153846153846156,6.988235294117647,L,5.457142857142857,22.2,7.0,95.0,,0,0,0,1,0,0,0,0,0,0
925,ethiean01,0.28479166666666667,0.063125,0.007083333333333333,0.03375,0.47216494845360824,0.44054982817869415,0.35670103092783506,0.01993127147766323,0.03986254295532646,10.934285714285716,L,10.103846153846153,6.2,7.0,95.0,,0,0,0,0,0,0,0,1,0,0
1774,lemahdj01,0.30504479019330505,0.04856199905704856,0.00825082508250825,0.020037718057520037,0.4156521739130435,0.5660869565217391,0.29739130434782607,0.07217391304347825,0.01652173913043478,6.233333333333333,R,7.85,0.0,7.0,95.0,0.4666016577279376,0,0,1,0,0,0,0,0,0,0
894,ellisaj01,0.23921971252566734,0.04209445585215606,0.001540041067761807,0.022587268993839837,0.34077380952380953,0.28869047619047616,0.4166666666666667,0.002976190476190476,0.041666666666666664,7.13731343283582,L,5.876190476190477,22.2,7.0,95.0,,1,0,0,0,0,0,0,0,0,0
201,beckejo02,0.14186851211072665,0.04152249134948097,0.0,0.010380622837370242,0.05373134328358209,0.056716417910447764,0.03582089552238806,0.0,0.0,0.0,L,0.0,0.0,7.0,95.0,,0,0,0,0,0,0,0,0,0,0
1382,herreel01,0.2525597269624573,0.059726962457337884,0.0034129692832764505,0.013651877133105802,0.24663677130044842,0.3094170403587444,0.19730941704035873,0.04932735426008968,0.008968609865470852,7.0814814814814815,R,6.904999999999999,0.0,7.0,95.0,0.7232142857142857,0,0,0,0,0,0,0,0,0,1
621,colvity01,0.23868312757201646,0.05185185185185185,0.01728395061728395,0.040329218106995884,0.4036281179138322,0.37188208616780044,0.17687074829931973,0.031746031746031744,0.013605442176870748,6.2,L,4.066666666666666,3.0,7.0,95.0,0.29296875,0,1,0,0,0,0,0,0,0,0
1384,herrejo03,0.25916666666666666,0.028333333333333332,0.008333333333333333,0.008333333333333333,0.1816326530612245,0.27755102040816326,0.19591836734693877,0.036734693877551024,0.012244897959183673,3.0,R,3.0,0.0,7.0,95.0,0.5931260229132569,0,0,0,0,0,0,0,0,0,1
2684,riverju01,0.2736963411120715,0.052434456928838954,0.0011524056467876692,0.03802938634399308,0.5094517958412098,0.4017013232514178,0.2391304347826087,0.01606805293005671,0.01890359168241966,5.964444444444444,R,5.8500000000000005,0.0,7.0,95.0,0.47368421052631576,0,0,0,0,0,0,0,0,0,1
2364,paganan01,0.2798726738491675,0.05386875612144956,0.01346718903036239,0.015670910871694418,0.3683274021352313,0.5195729537366548,0.28380782918149466,0.15658362989323843,0.0035587188612099642,14.139999999999997,R,18.7,9.2,4.0,86.0,0.5068906115417743,0,0,0,0,0,0,1,0,0,0
2881,scutama01,0.2772662164927358,0.05504399427051361,0.004297114794352364,0.015756087579292,0.3659237958303379,0.4910136592379583,0.3407620416966211,0.039539899352983465,0.015815959741193385,9.249999999999998,R,4.6,12.7,4.0,86.0,0.5068906115417743,0,0,1,0,0,0,0,0,0,0
2825,sandopa01,0.2791005291005291,0.057760141093474424,0.004629629629629629,0.03284832451499118,0.479023646071701,0.4096109839816934,0.2639206712433257,0.009153318077803204,0.02212051868802441,9.733333333333333,R,6.0,0.0,4.0,86.0,0.5068906115417743,0,0,0,1,0,0,0,0,0,0
2531,poseybu01,0.3016393442622951,0.05901639344262295,0.0019672131147540984,0.030601092896174863,0.5349761526232114,0.47297297297297297,0.3847376788553259,0.018282988871224166,0.033386327503974564,5.14,R,8.25,9.5,4.0,86.0,0.5068906115417743,1,0,0,0,0,0,0,0,0,0
2433,pencehu01,0.27897196261682244,0.05046728971962617,0.008566978193146417,0.038006230529595016,0.5518453427065027,0.5219683655536028,0.30462800234329235,0.070298769771529,0.015231400117164616,5.866666666666667,R,6.333333333333333,0.0,4.0,86.0,0.5068906115417743,0,0,0,0,0,0,0,1,0,0
896,ellisma01,0.26245847176079734,0.05022474105921439,0.004885675200312683,0.02051983584131327,0.3832752613240418,0.4808362369337979,0.30522648083623694,0.05714285714285714,0.05226480836236934,9.74,R,7.3964285714285705,6.2,4.0,86.0,0.436311331308934,0,0,1,0,0,0,0,0,0,0
925,ethiean01,0.28479166666666667,0.063125,0.007083333333333333,0.03375,0.47216494845360824,0.44054982817869415,0.35670103092783506,0.01993127147766323,0.03986254295532646,10.86760563380282,R,11.424999999999999,22.2,4.0,86.0,0.436311331308934,0,0,0,0,0,0,0,1,0,0
1631,kempma01,0.2840534171249018,0.05310290652003142,0.005813040062843677,0.04509033778476041,0.5891428571428572,0.5428571428571428,0.296,0.10514285714285715,0.014857142857142857,11.833962264150943,R,12.43,0.0,4.0,86.0,0.436311331308934,0,0,0,0,0,0,1,0,0,0
222,beltbr01,0.2631855156127001,0.06402519023878248,0.008659144581474678,0.0362109682498032,0.4422907488986784,0.47400881057268723,0.4687224669603524,0.03788546255506608,0.02907488986784141,0.6,R,0.0,12.0,4.0,86.0,0.5068906115417743,0,1,0,0,0,0,0,0,0,0
2207,nadyxa01,0.2684405523745369,0.053553384978107105,0.0023576961940047153,0.035028629168070056,0.4266389177939646,0.3798126951092612,0.19667013527575442,0.019771071800208116,0.060353798126951096,0.0,R,0.0,3.0,4.0,86.0,0.5068906115417743,0,0,0,0,0,1,0,0,0,0
672,crawfbr01,0.24965924579736484,0.05315765561108587,0.008632439800090867,0.02407996365288505,0.432183908045977,0.39003831417624524,0.3164750957854406,0.024521072796934867,0.031417624521072794,6.175,R,7.233333333333333,3.0,4.0,86.0,0.5068906115417743,0,0,0,0,1,0,0,0,0,0
1148,gonzaad01,0.28715506373441657,0.06121305504972685,0.0016809076901526825,0.044403978148200025,0.623120787973043,0.5168481078278901,0.40539139450492484,0.003110419906687403,0.02332814930015552,10.3625,R,10.342857142857143,9.0,4.0,86.0,0.436311331308934,0,1,0,0,0,0,0,0,0,0
2581,ramirha01,0.288864388092613,0.05906441959363679,0.005040163805323673,0.04268388722633486,0.5497601918465228,0.6288968824940048,0.39568345323741005,0.1684652278177458,0.042565947242206234,9.420689655172414,R,9.713333333333333,6.2,4.0,86.0,0.436311331308934,0,0,0,0,1,0,0,0,0,0
3277,victosh01,0.2751619870410367,0.04989200863930886,0.01511879049676026,0.023326133909287255,0.37644341801385683,0.5627405696689761,0.29330254041570436,0.17782909930715934,0.06235565819861432,9.717241379310343,R,5.453333333333334,9.0,4.0,86.0,0.436311331308934,0,0,0,0,0,1,0,0,0,0
463,cainma01,0.12111292962356793,0.02127659574468085,0.0016366612111292963,0.011456628477905073,0.09742120343839542,0.07736389684813753,0.06017191977077364,0.0,0.0028653295128939827,0.0,R,0.0,0.0,4.0,86.0,0.5068906115417743,0,0,0,0,0,0,0,0,0,0
694,cruzlu01,0.23442622950819672,0.04426229508196721,0.001639344262295082,0.011475409836065573,0.2923076923076923,0.2923076923076923,0.12307692307692308,0.020512820512820513,0.046153846153846156,7.4228571428571435,R,8.059999999999999,3.0,4.0,86.0,0.436311331308934,0,0,0,1,0,0,0,0,0,0
894,ellisaj01,0.23921971252566734,0.04209445585215606,0.001540041067761807,0.022587268993839837,0.34077380952380953,0.28869047619047616,0.4166666666666667,0.002976190476190476,0.041666666666666664,7.358823529411764,R,7.71304347826087,6.0,4.0,86.0,0.436311331308934,1,0,0,0,0,0,0,0,0,0
1297,haranaa01,0.09701492537313433,0.011940298507462687,0.0,0.0014925373134328358,0.05412371134020619,0.041237113402061855,0.01288659793814433,0.0,0.005154639175257732,0.23076923076923078,R,0.3333333333333333,0.0,4.0,86.0,0.436311331308934,0,0,0,0,0,0,0,0,0,0
2684,riverju01,0.2736963411120715,0.052434456928838954,0.0011524056467876692,0.03802938634399308,0.5094517958412098,0.4017013232514178,0.2391304347826087,0.01606805293005671,0.01890359168241966,5.834782608695652,L,6.152941176470588,0.0,4.0,86.0,0.49136069114470843,0,0,0,0,0,0,0,0,0,1
283,blancgr01,0.25469443496073746,0.0402867872994196,0.013315124615909868,0.008876749743939911,0.22169811320754718,0.37169811320754714,0.3424528301886792,0.11509433962264151,0.014150943396226415,5.3,R,9.1,0.0,4.0,86.0,0.28144654088050314,0,0,0,0,0,1,0,0,0,0
1469,huffau01,0.27834207077326345,0.05897771952817824,0.003931847968545216,0.03964613368283093,0.5377751338488994,0.47947650208209397,0.33967876264128494,0.022010707911957167,0.028554431885782272,0.0,R,0.0,3.0,4.0,86.0,0.4718045112781955,0,0,0,0,0,0,0,0,0,1
1382,herreel01,0.2525597269624573,0.059726962457337884,0.0034129692832764505,0.013651877133105802,0.24663677130044842,0.3094170403587444,0.19730941704035873,0.04932735426008968,0.008968609865470852,6.828571428571428,R,6.576190476190476,6.5,4.0,86.0,0.39204545454545453,0,0,0,0,0,1,0,0,0,0
2364,paganan01,0.2798726738491675,0.05386875612144956,0.01346718903036239,0.015670910871694418,0.3683274021352313,0.5195729537366548,0.28380782918149466,0.15658362989323843,0.0035587188612099642,13.316666666666665,L,13.0,12.2,7.0,83.0,0.5287945908137095,0,0,0,0,0,0,1,0,0,0
2881,scutama01,0.2772662164927358,0.05504399427051361,0.004297114794352364,0.015756087579292,0.3659237958303379,0.4910136592379583,0.3407620416966211,0.039539899352983465,0.015815959741193385,9.742857142857142,L,11.575,16.0,7.0,83.0,0.5287945908137095,0,0,1,0,0,0,0,0,0,0
2825,sandopa01,0.2791005291005291,0.057760141093474424,0.004629629629629629,0.03284832451499118,0.479023646071701,0.4096109839816934,0.2639206712433257,0.009153318077803204,0.02212051868802441,7.3,L,11.6,3.0,7.0,83.0,0.5287945908137095,0,0,0,1,0,0,0,0,0,0
896,ellisma01,0.26245847176079734,0.05022474105921439,0.004885675200312683,0.02051983584131327,0.3832752613240418,0.4808362369337979,0.30522648083623694,0.05714285714285714,0.05226480836236934,9.670588235294117,L,12.72272727272727,6.0,7.0,83.0,0.4866752910737387,0,0,1,0,0,0,0,0,0,0
